#idx1
CSVH4eC-047	博士的研究			0	aecd80ca2722885c	1
CSVH4eC-048	博士的研究			0	aecd80ca2722885c	1
CSVH4eC-049	博士的研究			0	aecd80ca2722885c	1
CSVH5C-054	博士的研究			0	aecd80ca2722885c	1
CSVH5eC-047	博士的研究			0	aecd80ca2722885c	1
CSVH5eC-048	博士的研究			0	aecd80ca2722885c	1
CSVH5eC-049	博士的研究			0	aecd80ca2722885c	1
CSVM1aC-026	博士的研究			0	aecd80ca2722885c	1
CSVM1bC-027	博士的研究			0	aecd80ca2722885c	1
CSVM1cC-024	博士的研究			0	aecd80ca2722885c	1
CSVM2bC-027	博士的研究			0	aecd80ca2722885c	1
CSVSC-063	博士的研究			0	aecd80ca2722885c	1
CSVSC-064	博士的研究			0	aecd80ca2722885c	1
CSM1DC-275	卡奇			0	2fb531406d49c00a	0
CSM1aC-137	卡奇			0	2fb531406d49c00a	0
CSM1aC-183	卡奇			0	2fb531406d49c00a	0
CSM2.1C-027	卡奇			0	2fb531406d49c00a	0
CSMPbC-018	卡奇			0	2fb531406d49c00a	0
CSM1DC-277	卡希丽			0	6885834af8f0d478	0
SSP-134	卡希丽			0	6885834af8f0d478	0
SSP-135	卡希丽			0	6885834af8f0d478	0
CS1.5C-049	卡芜			0	619743dfcff98cee	0
CS1.5C-081	卡芜			0	619743dfcff98cee	0
CS1.5C-089	卡芜			0	619743dfcff98cee	0
CSJC-012	卡芜			0	619743dfcff98cee	0
CSM1DC-278	卡露妮			0	6d03ef78c3d73765	0
CSM1DC-327	卡露妮			0	6d03ef78c3d73765	0
CSM1DC-281	古兹马			0	043c8d19088bc915	0
CSM1aC-138	古兹马			0	043c8d19088bc915	0
CSM1aC-184	古兹马			0	043c8d19088bc915	0
CSM2.1C-029	古兹马			0	043c8d19088bc915	0
CSM2DC-300	古兹马			0	043c8d19088bc915	0
CSMAC-012	古兹马			0	043c8d19088bc915	0
CSMPaC-017	古兹马			0	043c8d19088bc915	0
CSMPbC-019	古兹马			0	043c8d19088bc915	0
CSMPcC-019	古兹马			0	043c8d19088bc915	0
CSMPdC-015	古兹马			0	043c8d19088bc915	0
CSMPeC-017	古兹马			0	043c8d19088bc915	0
CSMPfC-017	古兹马			0	043c8d19088bc915	0
CSMPgC-017	古兹马			0	043c8d19088bc915	0
CSMPhC-018	古兹马			0	043c8d19088bc915	0
CSMPiC-026	古兹马			0	043c8d19088bc915	0
CSM2DC-301	古兹马&哈拉			0	38ec87c030f44209	0
CSM2bC-138	古兹马&哈拉			0	38ec87c030f44209	0
CSM2bC-179	古兹马&哈拉			0	38ec87c030f44209	0
CSMAC-013	古兹马&哈拉			0	38ec87c030f44209	0
CSV3C-121	古鲁夏			0	f5b6b7a0fd5ebde5	1
CSV3C-148	古鲁夏			0	f5b6b7a0fd5ebde5	1
CSV3C-159	古鲁夏			0	f5b6b7a0fd5ebde5	1
SVP-202	古鲁夏			0	f5b6b7a0fd5ebde5	1
CS3DC-152	可尔妮的气势			0	db2e44317895b9ba	0
CS3bC-114	可尔妮的气势			0	db2e44317895b9ba	0
CS3bC-144	可尔妮的气势			0	db2e44317895b9ba	0
CS3bC-168	可尔妮的气势			0	db2e44317895b9ba	0
CS4DaC-394	可尔妮的气势			0	db2e44317895b9ba	0
CSVE1C-145	可尔妮的气势			0	db2e44317895b9ba	0
CSV10C-205	可怕的哥哥			0	dacd942c84db0948	1
CSV10C-253	可怕的哥哥			0	dacd942c84db0948	1
CSM1DC-306	吉宪			0	372a7d5813b41029	0
CSM2DC-323	吉宪			0	372a7d5813b41029	0
CSMPcC-024	吉宪			0	372a7d5813b41029	0
CSV1C-120	吉尼亚			0	a8a2b27c2641d8d7	1
CSV1C-147	吉尼亚			0	a8a2b27c2641d8d7	1
CSV1C-160	吉尼亚			0	a8a2b27c2641d8d7	1
CSVM2bC-024	吉尼亚			0	a8a2b27c2641d8d7	1
SVP-296	吉尼亚			0	a8a2b27c2641d8d7	1
CS1DC-192	呐喊队手下			0	a9256a3a1d19915b	0
CS1aC-129	呐喊队手下			0	a9256a3a1d19915b	0
CS1aC-189	呐喊队手下			0	a9256a3a1d19915b	0
CS1aC-208	呐喊队手下			0	a9256a3a1d19915b	0
CS2.1C-007	呐喊队手下			0	a9256a3a1d19915b	0
CS4DaC-388	呐喊队的应援			0	c982e26b140aa1c9	1
CSM1DC-295	哈乌			0	66bedc1bb6949893	0
CSM2DC-312	哈乌			0	66bedc1bb6949893	0
CSMPaC-022	哈乌			0	66bedc1bb6949893	0
CSMPbC-023	哈乌			0	66bedc1bb6949893	0
CSMPcC-023	哈乌			0	66bedc1bb6949893	0
CSMPdC-017	哈乌			0	66bedc1bb6949893	0
CSMPfC-021	哈乌			0	66bedc1bb6949893	0
CSMPgC-021	哈乌			0	66bedc1bb6949893	0
CSMPhC-021	哈乌			0	66bedc1bb6949893	0
CSM1DC-296	哈拉			0	e87b100d11c3bb8c	0
CSM2bC-141	哈普乌			0	f26c5c262fbaceb9	0
CSM2bC-182	哈普乌			0	f26c5c262fbaceb9	0
CS3DC-149	嘉德丽雅			0	c5c72f274f0a78e8	0
CS3bC-113	嘉德丽雅			0	c5c72f274f0a78e8	0
CS3bC-143	嘉德丽雅			0	c5c72f274f0a78e8	0
CS3bC-167	嘉德丽雅			0	c5c72f274f0a78e8	0
CSVH3C-050	嘉德丽雅			0	c5c72f274f0a78e8	0
CSM1DC-289	地底探险队			0	319f706043950338	0
CSM1DC-328	地底探险队			0	319f706043950338	0
CSV10C-211	火箭队的坂木			0	f567109551b79471	1
CSV10C-259	火箭队的坂木			0	f567109551b79471	1
CSV10C-279	火箭队的坂木			0	f567109551b79471	1
CSM2bC-140	坂木的放逐			0	4ca879b49ef707fd	0
